date,portfolio,n_pos,cash
2024-05-09,10438740.709701888,16,343040.72825657495
2024-05-10,10526955.119858138,16,343040.72825657495
2024-05-13,10513085.744858138,16,343040.72825657495
2024-05-14,10467460.087631576,16,343040.72825657495
2024-05-16,10430520.9567722,16,343040.72825657495
2024-05-17,10360999.772201888,16,343040.72825657495
2024-05-20,10474620.6364597,16,343040.72825657495
2024-05-21,10425389.211655013,16,343040.72825657495
2024-05-22,10406898.896225326,16,343040.72825657495
2024-05-23,10339116.197983138,16,343040.72825657495
2024-05-24,10243852.97630345,16,343040.72825657495
2024-05-27,10328255.025131576,16,343040.72825657495
2024-05-28,10301249.977280013,16,343040.72825657495
2024-05-29,10236948.8395847,16,343040.72825657495
2024-05-30,10170824.592049597,13,435486.14771365916
2024-05-31,10108928.141854284,13,435486.14771365916
2024-06-03,10306032.900643347,13,435486.14771365916
2024-06-04,10218134.942635534,13,435486.14771365916
2024-06-05,10273107.985604284,13,435486.14771365916
2024-06-07,10345457.63208866,13,435486.14771365916
2024-06-10,10195215.32349491,13,435486.14771365916
2024-06-11,10143048.040291784,13,435486.14771365916
2024-06-12,10178364.90943241,13,435486.14771365916
2024-06-13,10113857.019783972,13,435486.14771365916
2024-06-14,10209114.58521366,13,435486.14771365916
2024-06-17,10165950.525643347,13,435486.14771365916
2024-06-18,10245052.790291784,13,435486.14771365916
2024-06-19,10316863.11255741,13,435486.14771365916
2024-06-20,10358075.726815222,13,435486.14771365916
2024-06-21,10358848.911385534,13,435486.14771365916
2024-06-24,10349867.266854284,13,435486.14771365916
2024-06-25,10387571.630135534,13,435486.14771365916
2024-06-26,10370288.459237097,13,435486.14771365916
2024-06-27,10418938.39380741,13,435486.14771365916
2024-06-28,10527717.03833866,13,435486.14771365916
2024-07-01,10536105.38208866,13,435486.14771365916
2024-07-02,10638891.22193241,13,435486.14771365916
2024-07-03,10638728.485604284,13,435486.14771365916
2024-07-04,10777948.810202291,12,675768.6070772912
2024-07-05,10868101.982077291,12,675768.6070772912
2024-07-08,10722553.156881979,12,675768.6070772912
2024-07-09,10714929.561178854,12,675768.6070772912
2024-07-10,10712263.397116354,12,675768.6070772912
2024-07-11,10828595.765280416,12,675768.6070772912
2024-07-12,10819982.082663229,12,675768.6070772912
2024-07-15,10776113.757467916,12,675768.6070772912
2024-07-16,10915594.397116354,12,675768.6070772912
2024-07-17,10984317.001608541,12,675768.6070772912
2024-07-18,11060770.881491354,12,675768.6070772912
2024-07-19,10982878.951803854,12,675768.6070772912
2024-07-22,10996751.495749166,12,675768.6070772912
2024-07-23,10990484.420553854,12,675768.6070772912
2024-07-24,10998211.588522604,12,675768.6070772912
2024-07-25,10949549.228171041,12,675768.6070772912
2024-07-26,11212282.190085104,12,675768.6070772912
2024-07-29,11285337.042624166,12,675768.6070772912
2024-07-30,11221713.752268128,14,289675.1077368789
2024-07-31,11304926.728830628,14,289675.1077368789
2024-08-01,11240384.642893128,14,289675.1077368789
2024-08-02,11035670.130197816,14,289675.1077368789
2024-08-05,10247024.499976553,12,190721.08298436587
2024-08-06,10418317.683570303,12,190721.08298436587
2024-08-07,10776326.87790624,12,190721.08298436587
2024-08-08,10817894.15915624,12,190721.08298436587
2024-08-09,10924187.879859366,12,190721.08298436587
2024-08-12,10919896.715796866,12,190721.08298436587
2024-08-13,10991834.996070303,12,190721.08298436587
2024-08-14,11014113.652320303,12,190721.08298436587
2024-08-16,11023196.063453116,12,190721.08298436587
2024-08-19,11109546.070289053,12,190721.08298436587
2024-08-20,11099137.344703116,12,190721.08298436587
2024-08-21,11234060.019507803,12,190721.08298436587
2024-08-22,11326917.234351553,12,190721.08298436587
2024-08-23,11409027.521460928,12,190721.08298436587
2024-08-26,11500220.070289053,12,190721.08298436587
2024-08-27,11477661.380835928,12,190721.08298436587
2024-08-28,11414308.78024999,12,190721.08298436587
2024-08-29,11277743.550757803,12,190721.08298436587
2024-08-30,11272585.501929678,12,190721.08298436587
2024-09-02,11286513.675757803,12,190721.08298436587
2024-09-03,11427866.782203116,12,190721.08298436587
2024-09-04,11303672.097632803,12,190721.08298436587
2024-09-05,11352312.465796866,12,190721.08298436587
2024-09-06,11412989.972632803,12,190721.08298436587
2024-09-09,11267242.856309973,14,346323.04478653544
2024-09-10,11304580.39048966,14,346323.04478653544
2024-09-11,11211817.615906095,14,418250.27606234467
2024-09-12,11284174.304382658,14,418250.27606234467
2024-09-13,11421632.78192172,14,418250.27606234467
2024-09-19,11489791.553406095,14,418250.27606234467
2024-09-20,11465540.360485032,15,723821.4972037827
2024-09-23,11480952.49622722,15,723821.4972037827
2024-09-24,11525272.465953782,15,723821.4972037827
2024-09-25,11325680.702281907,15,723821.4972037827
2024-09-26,11516428.41028972,15,723821.4972037827
2024-09-27,11496231.091930345,15,723821.4972037827
2024-09-30,11355981.854625657,15,723821.4972037827
2024-10-02,11221473.33216472,15,723821.4972037827
2024-10-04,11266773.94544597,15,723821.4972037827
2024-10-07,11348128.553844407,15,723821.4972037827
2024-10-08,11232034.963024095,15,723821.4972037827
2024-10-10,11475730.192914791,16,479969.7993601031
2024-10-11,11377908.492538854,18,374015.3470310427
2024-10-14,11472799.300866522,19,365930.0772337103
2024-10-15,11554937.170007147,19,365930.0772337103
2024-10-16,11552611.74129621,19,365930.0772337103
2024-10-17,11452518.552819647,19,365930.0772337103
2024-10-18,11495553.773522772,19,365930.0772337103
2024-10-21,11510582.49129621,19,365930.0772337103
2024-10-22,11525888.621179022,19,365930.0772337103
2024-10-23,11493278.906542439,19,460994.84013618995
2024-10-24,11472686.776659627,19,460994.84013618995
2024-10-25,11602816.940944796,17,485085.0024682336
2024-10-28,11539937.261257296,17,485085.0024682336
2024-10-29,11540874.115749484,17,485085.0024682336
2024-10-30,11429912.578640109,17,485085.0024682336
2024-10-31,11202674.704385018,17,513902.9368068927
2024-11-01,11252349.359839806,17,361311.60983980575
2024-11-04,11302945.013160119,17,361311.60983980575
2024-11-05,11275981.819800744,17,361311.60983980575
2024-11-06,11340702.505347619,17,361311.60983980575
2024-11-07,11296054.432105431,17,361311.60983980575
2024-11-08,11269807.182105431,17,361311.60983980575
2024-11-11,11179441.970191369,17,361311.60983980575
2024-11-12,11124965.677206289,15,696178.3119719131
2024-11-13,11099630.576306596,15,392302.6690800348
2024-11-14,11062075.694470659,15,392302.6690800348
2024-11-15,11012389.673918737,14,381382.04012967454
2024-11-18,11080498.650828581,14,476816.98481295514
2024-11-19,11114748.611766081,14,476816.98481295514
2024-11-20,11254871.435984831,14,476816.98481295514
2024-11-21,11276170.167430144,14,476816.98481295514
2024-11-22,11397436.989695769,14,476816.98481295514
2024-11-25,11376560.441844206,14,476816.98481295514
2024-11-26,11454155.366648894,14,476816.98481295514
2024-11-27,11719763.278758269,14,476816.98481295514
2024-11-28,11767276.879344206,14,476816.98481295514
2024-11-29,11674472.043406706,14,476816.98481295514
2024-12-02,11697617.352000456,14,476816.98481295514
2024-12-03,11809173.467234831,14,476816.98481295514
2024-12-04,11548204.791453581,14,476816.98481295514
2024-12-05,11317352.92947467,14,441851.24685748364
2024-12-06,11307542.557404358,14,441851.24685748364
2024-12-09,11031638.863912867,15,438779.7330534925
2024-12-10,11055012.840475367,15,438779.7330534925
2024-12-11,11198620.166647242,15,438779.7330534925
2024-12-12,11234013.43910818,15,438779.7330534925
2024-12-13,11295625.943990992,15,438779.7330534925
2024-12-16,11233855.072897242,15,438779.7330534925
2024-12-17,11093129.011373805,15,438779.7330534925
2024-12-18,11256567.524069117,15,438779.7330534925
2024-12-19,11126325.781663008,15,394251.23576457036
2024-12-20,11007214.30998332,15,394251.23576457036
2024-12-23,11145586.314866133,15,394251.23576457036
2024-12-24,11173884.09123332,15,394251.23576457036
2024-12-26,11126512.127366133,15,394251.23576457036
2024-12-27,11014326.94279582,15,394251.23576457036
2024-12-30,10891468.373459883,15,394251.23576457036
2025-01-02,10945094.695725508,15,394251.23576457036
2025-01-03,11030146.54435832,15,394251.23576457036
2025-01-06,11059845.922288008,15,394251.23576457036
2025-01-07,11057929.604905196,15,394251.23576457036
2025-01-08,11120518.823655196,15,394251.23576457036
2025-01-09,11106462.816819258,15,394251.23576457036
2025-01-10,11170305.43107707,15,394251.23576457036
2025-01-13,11177445.027756758,15,394251.23576457036
2025-01-14,11132076.328538008,15,394251.23576457036
2025-01-15,11135932.608811446,15,394251.23576457036
2025-01-16,11167080.133225508,15,394251.23576457036
2025-01-17,11138817.183030196,15,394251.23576457036
2025-01-20,11032303.687913008,15,394251.23576457036
2025-01-21,11024083.782551663,14,325700.4651688505
2025-01-22,11127230.073567288,14,325700.4651688505
2025-01-23,11125512.164199688,13,348221.6075590634
2025-01-24,11111356.677871563,13,348221.6075590634
2025-01-31,11334746.703262188,13,348221.6075590634
2025-02-03,11196455.652480938,13,348221.6075590634
2025-02-04,11247180.345840313,13,348221.6075590634
2025-02-05,11269390.798965313,13,348221.6075590634
2025-02-06,11281705.754043438,13,348221.6075590634
2025-02-07,11177374.193496563,13,348221.6075590634
2025-02-10,11175361.847793438,13,348221.6075590634
2025-02-11,11230525.734738206,13,306985.75231633143
2025-02-12,11243341.418331956,13,306985.75231633143
2025-02-13,11258264.35623788,13,367002.8171753808
2025-02-14,11285563.519955419,12,412359.3363616683
2025-02-17,11299880.082455419,12,412359.3363616683
2025-02-18,11297457.062924169,12,412359.3363616683
2025-02-19,11469584.072689794,12,412359.3363616683
2025-02-20,11580210.865658544,12,412359.3363616683
2025-02-21,11482345.389096044,12,412359.3363616683
2025-02-24,11594652.601986669,12,412359.3363616683
2025-02-25,11591226.596127294,12,412359.3363616683
2025-02-26,11585858.545346044,12,412359.3363616683
2025-02-27,11594663.840267919,12,412359.3363616683
2025-02-28,11393592.787533544,12,412359.3363616683
2025-03-04,11427713.068662371,12,493747.24639674625
2025-03-05,11436290.101865496,12,493747.24639674625
2025-03-06,11484535.049511343,13,681304.7291988442
2025-03-07,11377069.016308218,13,681304.7291988442
2025-03-10,11453918.799083468,13,963673.9279897187
2025-03-11,11426783.863536593,13,963673.9279897187
2025-03-12,11513317.691661593,13,963673.9279897187
2025-03-13,11552155.361583468,13,963673.9279897187
2025-03-14,11462602.424083468,13,963673.9279897187
2025-03-17,11582747.681895968,13,963673.9279897187
2025-03-18,11636841.109630343,13,963673.9279897187
2025-03-19,11721230.720958468,13,963673.9279897187
2025-03-20,11694439.617442843,13,963673.9279897187
2025-03-21,11712089.880143626,14,538329.6008467504
2025-03-24,11690229.235612376,14,538329.6008467504
2025-03-25,11736369.649674876,14,538329.6008467504
2025-03-26,11709997.044206126,14,538329.6008467504
2025-03-27,11618457.0656905,14,538329.6008467504
2025-03-28,11559818.47584675,14,538329.6008467504
2025-03-31,11360835.950456126,14,538329.6008467504
2025-04-01,11529864.339128,14,538329.6008467504
2025-04-02,11499864.114518626,14,538329.6008467504
2025-04-03,11408510.991035035,14,392442.52814440953
2025-04-04,11359387.103339722,14,392442.52814440953
2025-04-07,11038324.70640653,14,447407.18394559354
2025-04-08,10862947.20367766,14,573975.43414641
2025-04-09,10784583.700909218,15,742222.9470029676
2025-04-10,11141887.331768593,15,742222.9470029676
2025-04-11,11060507.35813578,15,742222.9470029676
2025-04-14,11087036.689190468,15,742222.9470029676
2025-04-15,11224255.775127968,15,742222.9470029676
2025-04-16,11300364.87376078,15,742222.9470029676
2025-04-17,11318285.500713905,15,742222.9470029676
2025-04-18,11376330.400127968,15,742222.9470029676
2025-04-21,11465521.641338905,15,742222.9470029676
2025-04-22,11535651.97922953,15,742222.9470029676
2025-04-23,11521892.626690468,15,742222.9470029676
2025-04-24,11516698.328838905,15,742222.9470029676
2025-04-25,11547529.195049843,15,742222.9470029676
2025-04-28,11234625.78391703,15,742222.9470029676
2025-04-29,11288255.486065468,15,742222.9470029676
2025-04-30,11399071.405987343,15,742222.9470029676
2025-05-02,11320625.087627968,15,742222.9470029676
2025-05-07,11302045.093487343,15,742222.9470029676
2025-05-08,11285794.300518593,15,742222.9470029676
2025-05-09,11269088.11249445,15,674627.2550725738
2025-05-12,11363110.1632757,15,674627.2550725738
2025-05-13,11292593.0773382,15,674627.2550725738
2025-05-14,11310290.93280695,15,674627.2550725738
2025-05-15,11274232.29218195,15,674627.2550725738
2025-05-16,11392910.72186945,15,674627.2550725738
2025-05-19,11267608.911322575,15,674627.2550725738
2025-05-20,11290509.566697817,17,339232.7932603163
2025-05-21,11335185.933885317,17,339232.7932603163
2025-05-22,11204383.488572817,17,339232.7932603163
2025-05-23,11193572.347947817,17,339232.7932603163
2025-05-26,11378139.400682192,17,339232.7932603163
2025-05-27,11358805.676356573,17,371885.2779190723
2025-05-28,11458338.156825323,17,371885.2779190723
2025-05-29,11666305.354090948,17,371885.2779190723
2025-05-30,11604138.931628373,18,310283.74803462235
2025-06-02,11598716.048815873,18,310283.74803462235
2025-06-04,11788885.716784623,18,310283.74803462235
2025-06-05,11949298.387745135,17,425771.9268076354
2025-06-09,12220714.661966808,16,367227.7088418073
2025-06-10,12122258.775248058,16,367227.7088418073
2025-06-11,12281774.92462519,19,610438.1121251897
2025-06-12,12343687.13556269,19,610438.1121251897
2025-06-13,12298848.85821894,19,610438.1121251897
2025-06-16,12350253.56915644,19,610438.1121251897
2025-06-17,12378038.44025019,19,610438.1121251897
2025-06-18,12603135.42071894,19,610438.1121251897
2025-06-19,12576985.231075732,18,826828.6138882318
2025-06-20,12761468.578283194,20,656616.8946894432
2025-06-23,12629964.73648632,20,656616.8946894432
2025-06-24,12929755.92398632,20,656616.8946894432
2025-06-25,13108585.085803904,19,738507.5076789045
2025-06-26,12992468.219357831,19,746126.0006078313
2025-06-27,12859997.072873456,19,746126.0006078313
2025-06-30,13073366.133420331,19,746126.0006078313
