date,portfolio,n_pos,cash
2025-10-21,10725.756346554708,12,1013.396429867696
2025-10-22,10694.05435105374,13,1016.2641517739559
2025-10-23,10651.148848734405,13,1016.2641517739559
2025-10-24,10649.62905808499,13,1016.2641517739559
2025-10-27,10639.737075052764,13,1016.2641517739559
2025-10-28,10561.45246811917,13,1016.2641517739559
2025-10-29,10426.553565226104,13,1016.2641517739559
2025-10-30,10466.02403624214,13,956.1517065302256
2025-10-31,10441.51605589546,13,956.1517065302256
2025-11-03,10332.461720797357,13,959.6848653286063
2025-11-04,10432.101186129388,13,959.6848653286063
2025-11-05,10405.498807284173,13,959.6848653286063
2025-11-06,10420.544873568353,13,959.6848653286063
2025-11-07,10500.986707064447,13,959.6848653286063
2025-11-10,10504.143864962396,13,959.6848653286063
2025-11-11,10637.995206209955,13,959.6848653286063
2025-11-12,10655.902165743646,13,959.6848653286063
2025-11-13,10679.104543062982,13,959.6848653286063
2025-11-14,10642.829533907709,13,959.6848653286063
2025-11-17,10596.609341952142,13,959.6848653286063
2025-11-18,10575.191316055709,10,966.9940733188929
2025-11-19,10526.394372391158,10,966.9940733188929
2025-11-20,10590.964280533248,10,966.9940733188929
2025-11-21,10675.812356399947,10,966.9940733188929
2025-11-24,10696.495896744185,10,966.9940733188929
2025-11-25,10818.511872696334,10,966.9940733188929
2025-11-26,10876.782085867715,10,1398.0914654453513
2025-11-28,10924.321621390176,10,1398.0914654453513
2025-12-01,10899.165356131387,10,1398.0914654453513
2025-12-02,10843.873064258178,10,879.0268957401115
2025-12-03,10874.794855334838,10,879.0268957401115
2025-12-04,10835.780206897338,10,879.0268957401115
2025-12-05,10816.763040759643,10,879.0268957401115
2025-12-08,10767.843181663977,9,1155.7308388295041
2025-12-09,10747.257076317297,9,1155.7308388295041
2025-12-10,10827.277141624914,9,1155.7308388295041
2025-12-11,10871.250965576437,10,570.9217304995318
2025-12-12,10959.802841644552,10,570.9217304995318
2025-12-15,11016.459507446554,10,570.9217304995318
2025-12-16,10896.4242863467,10,570.9217304995318
2025-12-17,10928.984536513717,8,920.9876569360804
2025-12-18,10873.019357070358,8,920.9876569360804
2025-12-19,10800.599423751266,8,920.9876569360804
2025-12-22,10801.184480056198,8,920.9876569360804
2025-12-23,10720.10138450566,8,920.9876569360804
2025-12-24,10754.998044356735,8,920.9876569360804
2025-12-26,10736.367207869918,8,920.9876569360804
2025-12-29,10776.63739143315,8,920.9876569360804
2025-12-30,10774.663552626998,8,920.9876569360804
2025-12-31,10746.744969710739,8,920.9876569360804
2026-01-02,10733.871800765426,8,920.9876569360804
2026-01-05,10698.011788710983,8,920.9876569360804
2026-01-06,10683.276742324264,8,920.9876569360804
2026-01-07,10608.10061775151,8,920.9876569360804
2026-01-08,10682.981806195352,12,1161.8580230837792
2026-01-09,10732.42180130196,11,1240.5066973896064
2026-01-12,10814.751276704792,11,1240.5066973896064
2026-01-13,10891.369738313679,11,1240.5066973896064
2026-01-14,10910.617171022419,11,1240.5066973896064
2026-01-15,10853.498631938945,13,700.4219603386027
2026-01-16,10849.96837757493,13,700.4219603386027
2026-01-20,10835.85269076992,12,810.5650282638165
2026-01-21,10865.016826892384,11,708.6616823916522
2026-01-22,10853.029854083547,11,708.6616823916522
2026-01-23,10871.13372829009,11,708.6616823916522
2026-01-26,10878.966480517873,11,708.6616823916522
2026-01-27,10772.306014073314,10,1145.0745420579328
2026-01-28,10746.57870389265,10,1145.0745420579328
2026-01-29,10818.972193730297,10,1145.0745420579328
2026-01-30,10956.184337532297,11,1145.2581214068084
2026-02-02,11116.379585182443,11,1145.2581214068084
2026-02-03,11317.457163704717,10,1165.4938382042287
2026-02-04,11441.853450872972,12,1137.479831793381
2026-02-05,11459.058161270066,11,1193.5684723967747
2026-02-06,11599.48812342827,11,1193.5684723967747
2026-02-09,11462.6384720916,11,1193.5684723967747
2026-02-10,11409.053320419236,11,1193.5684723967747
2026-02-11,11470.13728572075,11,1193.5684723967747
2026-02-12,11417.266521957068,11,986.4922070766966
2026-02-13,11365.868789634647,14,752.7270812606241
2026-02-17,11406.635284385624,14,752.7270812606241
2026-02-18,11414.334106407108,14,752.7270812606241
2026-02-19,11377.056632957401,14,752.7270812606241
2026-02-20,11414.829181632938,14,752.7270812606241
2026-02-23,11430.314561299847,13,1064.4187254233825
2026-02-24,11427.884370259808,13,1064.4187254233825
2026-02-25,11436.279008321331,13,1064.4187254233825
2026-02-26,11407.926227943477,13,859.6688121719926
2026-02-27,11555.035259879245,12,864.8574720984831
2026-03-02,11345.84115966488,12,1046.343555294764
2026-03-03,11270.714023434412,12,1046.343555294764
2026-03-04,11255.932773434412,12,1046.343555294764
2026-03-05,11226.120838009607,12,1046.343555294764
2026-03-06,11205.56600555111,12,1046.343555294764
2026-03-09,11235.824916683923,12,1046.343555294764
2026-03-10,11197.164813839685,12,1046.343555294764
2026-03-11,11178.223132931482,12,1046.343555294764
2026-03-12,11144.50685485531,12,1046.343555294764
2026-03-13,11143.956973873865,12,1046.343555294764
2026-03-16,11205.175586544763,12,1046.343555294764
2026-03-17,11191.645618283044,12,1046.343555294764
2026-03-18,11012.498523556482,12,1046.343555294764
2026-03-19,10952.538875424158,12,1046.343555294764
2026-03-20,10896.581920468103,12,1046.343555294764
2026-03-23,10931.30017008551,13,1038.8299018359983
2026-03-24,10914.990413899734,13,882.833767171218
2026-03-25,10962.975261922194,13,882.833767171218
2026-03-26,10935.845234151198,13,882.833767171218
2026-03-27,10968.190662617995,13,882.833767171218
2026-03-30,11038.871458606973,13,729.6179719736722
2026-03-31,11091.506445484414,13,729.6179719736722
2026-04-01,11027.9841447642,13,729.6179719736722
2026-04-02,11051.965796070352,13,729.6179719736722
2026-04-06,11083.940970020547,13,729.6179719736722
2026-04-07,11010.142279224649,13,729.6179719736722
2026-04-08,11104.778258866234,12,812.9704509438707
2026-04-09,11203.023986405296,12,812.9704509438707
2026-04-10,11108.389281815453,12,812.9704509438707
2026-04-13,11053.225158280296,12,812.9704509438707
2026-04-14,11028.615409439964,12,812.9704509438707
2026-04-15,10973.176476458848,11,918.5468377869734
2026-04-16,10971.362389544785,11,918.5468377869734
2026-04-17,10975.59586427623,11,918.5468377869734
2026-04-20,10910.995789508164,11,918.5468377869734
2026-04-21,10798.113068560899,11,918.5468377869734
2026-04-22,10776.75260255748,11,918.5468377869734
2026-04-23,10906.69580934459,11,918.5468377869734
2026-04-24,10864.439657080587,11,981.2279566411348
2026-04-27,10814.595696537808,11,1194.3424616745274
2026-04-28,10981.613389042735,9,1294.6758508957623
2026-04-29,10990.756585148692,9,1294.6758508957623
2026-04-30,10995.649872807384,9,1294.6758508957623
2026-05-01,10982.058007267833,9,1294.6758508957623
2026-05-04,10895.290162114024,9,1294.6758508957623
2026-05-05,10927.458786991954,9,1294.6758508957623
2026-05-06,10963.375596073985,9,1294.6758508957623
2026-05-07,10929.297066716075,9,1294.6758508957623
2026-05-08,10893.413163212657,9,1294.6758508957623
2026-05-11,10888.138604191661,9,1294.6758508957623
2026-05-12,10994.043640705593,11,805.8603139844017
2026-05-13,10998.451447102078,11,805.8603139844017
2026-05-14,11022.512871357449,11,805.8603139844017
2026-05-15,11044.89485988284,11,805.8603139844017
2026-05-18,11127.707268330105,11,805.8603139844017
2026-05-19,11136.353317829617,11,805.8603139844017
2026-05-20,11086.017601582058,11,805.8603139844017
2026-05-21,11060.973984333523,11,805.8603139844017
2026-05-22,11123.776306721218,11,805.8603139844017
2026-05-26,10991.410759541042,11,805.8603139844017
2026-05-27,11044.36482295657,11,805.8603139844017
2026-05-28,10957.754120441921,11,805.8603139844017
2026-05-29,10834.46347330452,11,804.8155393445585
2026-06-01,10793.350781216654,11,1463.4109962129914
2026-06-02,10798.213444485697,11,1463.4109962129914
2026-06-03,10841.386284604105,11,1463.4109962129914
2026-06-04,10813.181539465859,10,1165.3115596074597
2026-06-05,10973.48656240801,10,1067.4502541194363
2026-06-08,10964.430051482717,10,1067.4502541194363
2026-06-09,11066.433057464163,10,1067.4502541194363
2026-06-10,11171.112439788381,10,1067.4502541194363
2026-06-11,11130.012645725372,10,1229.668521885039
2026-06-12,11202.548549656036,10,1229.668521885039
2026-06-15,11143.184071331147,9,1190.1040466119075
2026-06-16,11174.88403776181,9,1190.1040466119075
2026-06-17,11045.623921184662,9,1190.1040466119075
2026-06-18,10982.754093914155,9,1190.1040466119075
2026-06-22,11006.194020061615,9,1190.1040466119075
2026-06-23,11147.034031658295,9,1190.1040466119075
2026-06-24,11175.154019146088,9,1190.1040466119075
2026-06-25,11089.534031658295,9,1190.1040466119075
2026-06-26,11251.074139385346,9,1190.1040466119075
2026-06-29,11216.033993511322,9,1190.1040466119075
2026-06-30,11163.22790715907,13,807.8974170467649
2026-07-01,11199.722955682018,13,807.8974170467649
2026-07-02,11373.534799554089,13,807.8974170467649
2026-07-06,11358.412875298718,15,864.3651992122923
2026-07-07,11401.535548333386,15,864.3651992122923
2026-07-08,11264.275375611523,15,1230.1754381725586
2026-07-09,11229.06945273631,14,1439.089357826642
2026-07-10,11235.993975891522,14,1434.3640244144717
2026-07-13,11270.844536902265,14,1229.814599158124
2026-07-14,11262.519639136151,14,1229.814599158124
