date,portfolio,n_pos,cash
2025-09-26,10441.588127904168,12,1763.1107643177422
2025-09-29,10471.673752598992,12,1763.1107643177422
2025-09-30,10653.38603287243,12,1763.1107643177422
2025-10-01,10807.84331841807,14,918.7522539649456
2025-10-02,10796.715907529398,14,918.7522539649456
2025-10-03,10812.147059873148,14,918.7522539649456
2025-10-06,10851.502528623148,14,918.7522539649456
2025-10-07,10889.857742803195,15,1080.861588018039
2025-10-08,10848.755539434054,15,1080.861588018039
2025-10-09,10880.366875188449,15,1080.861588018039
2025-10-10,10760.347023503879,15,1080.861588018039
2025-10-13,10806.990936772921,15,1080.861588018039
2025-10-14,10848.123062627414,15,1080.861588018039
2025-10-15,10833.067513005832,15,1080.861588018039
2025-10-16,10741.81055499802,15,1080.861588018039
2025-10-17,10848.220879094699,15,1080.861588018039
2025-10-20,10915.283081548312,15,1080.861588018039
2025-10-21,10963.415575941059,16,928.3978948192326
2025-10-22,10955.49411674306,16,928.3978948192326
2025-10-23,10939.609068830463,16,928.3978948192326
2025-10-24,10957.648035963031,16,928.3978948192326
2025-10-27,10969.763937910053,16,928.3978948192326
2025-10-28,10917.598532636615,16,928.3978948192326
2025-10-29,10825.096026380512,16,928.3978948192326
2025-10-30,10838.5344194857,15,1072.9692224947337
2025-10-31,10808.165538260115,15,1072.9692224947337
2025-11-03,10672.837912985457,15,1072.9692224947337
2025-11-04,10769.694362112654,15,1072.9692224947337
2025-11-05,10769.14636177696,15,1072.9692224947337
2025-11-06,10802.501262137068,15,1072.9692224947337
2025-11-07,10856.994105764998,15,1072.9692224947337
2025-11-10,10863.51473564781,15,1072.9692224947337
2025-11-11,11017.939723440779,15,1072.9692224947337
2025-11-12,11045.479823538435,15,1072.9692224947337
2025-11-13,11084.76599068321,15,1072.9692224947337
2025-11-14,11046.196116873396,15,1072.9692224947337
2025-11-17,10980.516780325544,15,1072.9692224947337
2025-11-18,11029.707656332625,15,1072.9692224947337
2025-11-19,10979.079046052986,14,878.3304460468826
2025-11-20,10973.958139223152,14,878.3304460468826
2025-11-21,11101.39127520948,14,878.3304460468826
2025-11-24,11140.844534530457,14,965.365812911806
2025-11-25,11208.771715774354,14,965.365812911806
2025-11-26,11259.098280563172,14,965.365812911806
2025-11-28,11310.323935165223,14,965.365812911806
2025-12-01,11242.529928817567,14,965.365812911806
2025-12-02,11186.095160140809,14,965.365812911806
2025-12-03,11202.112994454012,13,1274.457511208162
2025-12-04,11133.943400642976,13,1274.457511208162
2025-12-05,11128.061892769441,13,1274.457511208162
2025-12-08,11052.486068031893,13,1274.457511208162
2025-12-09,11032.814696571932,13,1274.457511208162
2025-12-10,11115.147021553621,13,1274.457511208162
2025-12-11,11237.998679421053,13,1274.457511208162
2025-12-12,11290.571090004549,13,1274.457511208162
2025-12-15,11326.497466347322,13,1274.457511208162
2025-12-16,11229.865447304353,13,1274.457511208162
2025-12-17,11250.123151253896,15,868.265004586416
2025-12-18,11212.202695321279,15,868.265004586416
2025-12-19,11199.895135354238,15,868.265004586416
2025-12-22,11232.540585946279,15,868.265004586416
2025-12-23,11210.936631631093,15,868.265004586416
2025-12-24,11256.3098082058,15,868.265004586416
2025-12-26,11245.129216622548,15,868.265004586416
2025-12-29,11257.9013266079,15,868.265004586416
2025-12-30,11254.995458077627,15,868.265004586416
2025-12-31,11206.809113930898,15,868.265004586416
2026-01-02,11149.549996804433,15,868.265004586416
2026-01-05,11146.979844521718,15,868.265004586416
2026-01-06,11162.777478646474,15,868.265004586416
2026-01-07,11118.13522858544,15,868.265004586416
2026-01-08,11201.718301247793,15,868.265004586416
2026-01-09,11230.068173836904,15,868.265004586416
2026-01-12,11255.871369790273,15,868.265004586416
2026-01-13,11224.493607949453,15,868.265004586416
2026-01-14,11280.932122658925,15,868.265004586416
2026-01-15,11232.120362710195,15,868.265004586416
2026-01-16,11227.282247018056,15,868.265004586416
2026-01-20,11191.322223888752,14,956.494076000568
2026-01-21,11180.261200176594,14,956.494076000568
2026-01-22,11212.248172985432,14,956.494076000568
2026-01-23,11225.20393775594,14,956.494076000568
2026-01-26,11260.591095196125,14,956.494076000568
2026-01-27,11261.376343545991,13,1080.0262497044375
2026-01-28,11260.22084885605,13,1080.0262497044375
2026-01-29,11359.09197277996,12,1243.2657246110136
2026-01-30,11433.300735902518,12,1243.2657246110136
2026-02-02,11590.338661622733,12,1243.2657246110136
2026-02-03,11726.725250673026,12,1243.2657246110136
2026-02-04,11845.165588774153,15,1043.4191021103338
2026-02-05,11863.528030874533,14,1231.77408647756
2026-02-06,11967.89465680506,13,1149.6091190853328
2026-02-09,11816.689944890997,13,1149.6091190853328
2026-02-10,11805.309207688415,12,1039.9182393656606
2026-02-11,11847.928134690368,12,1039.9182393656606
2026-02-12,11771.325122605407,12,1039.9182393656606
2026-02-13,11698.567653428161,12,1039.9182393656606
2026-02-17,11731.75851799115,12,1039.9182393656606
2026-02-18,11755.180812607849,12,1039.9182393656606
2026-02-19,11717.988376389587,12,1039.9182393656606
2026-02-20,11786.974651108825,12,1039.9182393656606
2026-02-23,11707.620937704505,13,1318.4170955414193
2026-02-24,11709.581051229896,13,1318.4170955414193
2026-02-25,11753.885151266517,13,1318.4170955414193
2026-02-26,11747.959446310462,13,1318.4170955414193
2026-02-27,11830.481924236177,14,1218.5601941946725
2026-03-02,11678.629201811786,15,1153.3105448903998
2026-03-03,11596.466985625262,15,1153.3105448903998
2026-03-04,11586.947873991961,15,1153.3105448903998
2026-03-05,11503.625509184832,15,1153.3105448903998
2026-03-06,11449.893590849872,15,1153.3105448903998
2026-03-09,11499.229108733172,15,1153.3105448903998
2026-03-10,11481.766294402118,15,1153.3105448903998
2026-03-11,11430.613691252704,15,1153.3105448903998
2026-03-12,11351.226583403582,15,1153.3105448903998
2026-03-13,11348.91876022243,15,1153.3105448903998
2026-03-16,11407.538244170184,15,1153.3105448903998
2026-03-17,11387.731717986102,15,1153.3105448903998
2026-03-18,11201.75147264269,14,1399.5328828599763
2026-03-19,11144.406150987417,14,1399.5328828599763
2026-03-20,11069.98407762316,14,1399.5328828599763
2026-03-23,11121.673225572378,14,1399.5328828599763
2026-03-24,11108.196006944449,14,1399.5328828599763
2026-03-25,11175.514305284292,14,1399.5328828599763
2026-03-26,11106.642425706656,14,1399.5328828599763
2026-03-27,11053.544062285724,14,701.1718088677562
2026-03-30,11141.421679168048,14,701.1718088677562
2026-03-31,11239.439913420978,14,701.1718088677562
2026-04-01,11203.860582976642,14,701.1718088677562
2026-04-02,11219.445757537189,14,701.1718088677562
2026-04-06,11252.49017587215,14,701.1718088677562
2026-04-07,11178.221659331623,14,701.1718088677562
2026-04-08,11343.567011504474,14,701.1718088677562
2026-04-09,11451.884898153772,13,773.114932028284
2026-04-10,11379.849322287073,13,773.114932028284
2026-04-13,11348.078257528772,13,773.114932028284
2026-04-14,11344.902514425745,13,773.114932028284
2026-04-15,11289.826020773826,13,961.2143493260719
2026-04-16,11322.694161948142,13,961.2143493260719
2026-04-17,11349.173593100486,13,961.2143493260719
2026-04-20,11308.269662436423,13,961.2143493260719
2026-04-21,11176.154679831443,13,961.2143493260719
2026-04-22,11173.840966757713,13,961.2143493260719
2026-04-23,11264.355050620017,13,961.2143493260719
2026-04-24,11241.370217856345,13,961.2143493260719
2026-04-27,11205.629914816795,13,961.2143493260719
2026-04-28,11318.63128810781,13,961.2143493260719
2026-04-29,11341.765794333396,13,961.2143493260719
2026-04-30,11380.126817282615,13,961.2143493260719
2026-05-01,11386.52435451406,13,961.2143493260719
2026-05-04,11297.965386923728,13,961.2143493260719
2026-05-05,11324.165795859275,13,961.2143493260719
2026-05-06,11398.017554937374,12,503.83641022301964
2026-05-07,11314.33019989587,12,503.83641022301964
2026-05-08,11263.496314703,12,503.83641022301964
2026-05-11,11219.819106756222,12,503.83641022301964
2026-05-12,11342.180610357296,12,503.83641022301964
2026-05-13,11303.39864319421,12,503.83641022301964
2026-05-14,11319.332091985714,12,503.83641022301964
2026-05-15,11318.103610854334,11,693.4761694480841
2026-05-18,11396.472934584803,11,693.4761694480841
2026-05-19,11405.474712233728,11,693.4761694480841
2026-05-20,11385.094943862146,11,693.4761694480841
2026-05-21,11415.344783644861,11,693.4761694480841
2026-05-22,11546.652543692773,11,910.1009460975591
2026-05-26,11397.767205863183,11,910.1009460975591
2026-05-27,11443.829103141015,11,910.1009460975591
2026-05-28,11360.07015386123,11,910.1009460975591
2026-05-29,11268.632798819726,11,910.1009460975591
2026-06-01,11150.897493033593,11,910.1009460975591
2026-06-02,11184.38665929336,11,910.1009460975591
2026-06-03,11204.402124076074,11,910.1009460975591
2026-06-04,11295.157754569238,11,910.1009460975591
2026-06-05,11467.366738944238,11,910.1009460975591
2026-06-08,11418.470452933496,11,910.1009460975591
2026-06-09,11526.607309012597,11,910.1009460975591
2026-06-10,11575.476770072168,11,910.1009460975591
2026-06-11,11552.774386716443,11,786.0551408057985
2026-06-12,11611.862025571423,11,786.0551408057985
2026-06-15,11545.635630918103,11,786.0551408057985
2026-06-16,11617.91488964613,11,786.0551408057985
2026-06-17,11534.093158078747,11,786.0551408057985
2026-06-18,11426.422665452475,10,1154.4166840071634
2026-06-22,11460.9902924056,10,1154.4166840071634
2026-06-23,11610.882542466636,10,1154.4166840071634
2026-06-24,11649.724949693198,10,1154.4166840071634
2026-06-25,11629.474873399253,10,1154.4166840071634
2026-06-26,11778.563847398276,10,1154.4166840071634
2026-06-29,11756.117856973167,10,1155.6667461333234
2026-06-30,11652.954618447777,10,1155.6667461333234
2026-07-01,11724.65190409307,10,1127.4047040808637
2026-07-02,11965.684710489555,10,1127.4047040808637
2026-07-06,11888.044550882621,10,1127.4047040808637
2026-07-07,11996.434012430473,10,1282.883963602348
2026-07-08,11806.01082924108,10,1181.480929643913
2026-07-09,11718.170970232291,10,1181.480929643913
2026-07-10,11731.150859148307,10,1181.480929643913
2026-07-13,11777.486590654655,10,1181.480929643913
