date,portfolio,n_pos,cash
2024-05-09,10545523.261038646,16,230207.3733433324
2024-05-10,10603015.86427345,17,514785.3359531369
2024-05-13,10567451.385606734,16,926092.6024036088
2024-05-14,10554452.958848922,16,926092.6024036088
2024-05-16,10605483.702989547,16,926092.6024036088
2024-05-17,10512986.896348922,16,926092.6024036088
2024-05-20,10559819.904161422,16,926092.6024036088
2024-05-21,10521850.80943486,16,926092.6024036088
2024-05-22,10630667.748887984,16,926092.6024036088
2024-05-23,10598782.63978554,17,352339.18177772575
2024-05-24,10470423.029581629,17,603694.2590738172
2024-05-27,10555029.221964441,17,603694.2590738172
2024-05-28,10557255.519816004,17,603694.2590738172
2024-05-29,10478429.748331629,17,603694.2590738172
2024-05-30,10332609.708919711,14,948209.0282556489
2024-05-31,10269718.310482211,14,948209.0282556489
2024-06-03,10456691.226497836,14,948209.0282556489
2024-06-04,10400411.956966586,14,948209.0282556489
2024-06-05,10455477.561458774,14,948209.0282556489
2024-06-07,10575949.784115024,14,948209.0282556489
2024-06-10,10515826.143500607,14,657564.9511177961
2024-06-11,10522345.870063107,14,657564.9511177961
2024-06-12,10574959.159125607,14,657564.9511177961
2024-06-13,10485813.00775842,14,657564.9511177961
2024-06-14,10576716.252509184,17,538202.3872748103
2024-06-17,10625775.742837353,16,667784.1188139154
2024-06-18,10637360.913066834,19,596296.0224418347
2024-06-19,10727321.211464593,18,532178.2554099055
2024-06-20,10761010.265908338,17,453363.3811427136
2024-06-21,10741901.6197901,16,296330.3170557248
2024-06-24,10725435.7838526,16,296330.3170557248
2024-06-25,10750750.141274475,16,296330.3170557248
2024-06-26,10748118.444985412,16,296330.3170557248
2024-06-27,10732891.985024475,16,296330.3170557248
2024-06-28,10875209.586586975,16,296330.3170557248
2024-07-01,10868838.92838385,16,296330.3170557248
2024-07-02,10872067.485024475,16,296330.3170557248
2024-07-03,10875010.65494635,16,296330.3170557248
2024-07-04,11019897.674448457,15,647765.2408547078
2024-07-05,11108100.261357866,14,484660.0992484917
2024-07-08,10982775.061526155,13,702017.472658968
2024-07-09,11003476.296877718,13,702017.472658968
2024-07-10,10939956.084963655,13,702017.472658968
2024-07-11,11059203.406252718,13,702017.472658968
2024-07-12,11089022.560549593,13,702017.472658968
2024-07-15,11037265.263674593,13,702017.472658968
2024-07-16,11073897.289065218,13,702017.472658968
2024-07-17,11134197.46972928,13,702017.472658968
2024-07-18,11188038.202151155,13,702017.472658968
2024-07-19,11213506.75167143,13,383479.6803823661
2024-07-22,11285071.481163617,13,383479.6803823661
2024-07-23,11220958.865677342,12,392777.6967320293
2024-07-24,11238256.369583592,12,392777.6967320293
2024-07-25,11275791.17720078,12,392777.6967320293
2024-07-26,11472615.298670992,12,980544.5242569286
2024-07-29,11485861.381781122,13,209768.64545299712
2024-07-30,11482212.60169016,12,217831.21497140947
2024-07-31,11553386.10559641,12,217831.21497140947
2024-08-01,11537902.27356516,12,217831.21497140947
2024-08-02,11399553.686651098,12,217831.21497140947
2024-08-05,10618733.862010501,9,435078.8258776899
2024-08-06,10742559.247752689,9,435078.8258776899
2024-08-07,11113870.392283939,9,435078.8258776899
2024-08-08,11163815.560252689,9,435078.8258776899
2024-08-09,11290590.737010501,9,435078.8258776899
2024-08-12,11314656.264568191,11,314057.9481619417
2024-08-13,11378601.602458816,11,314057.9481619417
2024-08-14,11387228.613201004,11,314057.9481619417
2024-08-16,11489001.966716629,11,314057.9481619417
2024-08-19,11561584.238966804,13,713669.5504902415
2024-08-20,11668047.702833991,13,713669.5504902415
2024-08-21,11763450.26373437,14,410464.14264062117
2024-08-22,11807892.896602128,14,447824.2969927519
2024-08-23,11833772.46569282,14,490846.76452094526
2024-08-26,11961622.882685008,14,490846.76452094526
2024-08-27,11907804.98393124,16,603106.9204546778
2024-08-28,11839950.533735927,16,603106.9204546778
2024-08-29,11750237.110884365,16,603106.9204546778
2024-08-30,11690174.205610927,16,603106.9204546778
2024-09-02,11674143.168501552,16,603106.9204546778
2024-09-03,11992045.938032802,16,603106.9204546778
2024-09-04,11805178.898178004,14,615900.2370451917
2024-09-05,11925908.150552988,17,342161.41715455113
2024-09-06,11742947.214339511,16,319824.48191763664
2024-09-09,11658247.539534824,16,319824.48191763664
2024-09-10,11698295.925277011,16,319824.48191763664
2024-09-11,11656402.044694107,15,206656.65602223226
2024-09-12,11750012.715592545,15,206656.65602223226
2024-09-13,11924554.270280045,15,206656.65602223226
2024-09-19,12044467.470475357,15,206656.65602223226
2024-09-20,12066082.23707692,15,206656.65602223226
2024-09-23,12013074.905313596,14,263317.09086047
2024-09-24,12159561.270547971,14,263317.09086047
2024-09-25,11767906.292252256,12,532961.3537756935
2024-09-26,12004393.60670538,12,532961.3537756935
2024-09-27,11973400.496353818,12,532961.3537756935
2024-09-30,11806740.224869443,12,532961.3537756935
2024-10-02,11722727.443249667,15,130737.76356216706
2024-10-04,11787751.038260676,16,276597.52361223806
2024-10-07,11822409.660330988,16,276597.52361223806
2024-10-08,11734462.975880567,18,378043.66923994315
2024-10-10,11759085.241505567,18,378043.66923994315
2024-10-11,11838127.300099317,18,378043.66923994315
2024-10-14,11908374.80498213,18,378043.66923994315
2024-10-15,11981374.57835692,17,211792.40745848196
2024-10-16,11956496.159411607,17,211792.40745848196
2024-10-17,11878526.400814906,17,335402.9389008437
2024-10-18,11888452.821213074,15,681243.0389865119
2024-10-21,11918789.669588434,15,505927.4430259342
2024-10-22,11883687.291658746,15,505927.4430259342
2024-10-23,11875246.751619684,15,505927.4430259342
2024-10-24,11826064.525827222,16,292924.65180378384
2024-10-25,11836381.563988764,15,309141.8657465762
2024-10-28,11913928.512211353,14,258855.41748479084
2024-10-29,11949893.271976978,14,258855.41748479084
2024-10-30,11918472.443851978,14,258855.41748479084
2024-10-31,11674165.402501393,13,327150.7472279568
2024-11-01,11795530.208165456,13,327150.7472279568
2024-11-04,11885614.598790456,13,327150.7472279568
2024-11-05,11871602.99918108,13,327150.7472279568
2024-11-06,11893631.379063893,13,327150.7472279568
2024-11-07,11906584.007970143,13,327150.7472279568
2024-11-08,11771709.376134206,13,327150.7472279568
2024-11-11,11654668.716774767,14,549062.008766955
2024-11-12,11546843.19607887,14,675554.4880710568
2024-11-13,11562780.68274257,15,492997.29211756866
2024-11-14,11653793.389554776,15,468385.3504922771
2024-11-15,11509085.329767352,15,709983.1305486023
2024-11-18,11682349.435236102,15,709983.1305486023
2024-11-19,11691676.653986102,15,709983.1305486023
2024-11-20,11861869.434742892,16,613816.3810319544
2024-11-21,11874615.556546463,17,242104.52529646296
2024-11-22,11935202.382718338,17,242104.52529646296
2024-11-25,11917666.7968389,16,307556.76168265054
2024-11-26,11916829.01168265,16,307556.76168265054
2024-11-27,12093568.588886855,16,297813.8750196679
2024-11-28,12120033.421891734,17,328461.12501673424
2024-11-29,11979094.333024547,17,328461.12501673424
2024-12-02,12044382.449235484,17,328461.12501673424
2024-12-03,12229740.622909233,17,247218.9061123573
2024-12-04,11880805.942076514,16,382903.97527963895
2024-12-05,11554362.612006247,14,869767.123724997
2024-12-06,11615072.008490622,14,869767.123724997
2024-12-09,11330149.165990818,17,716209.0351314438
2024-12-10,11444330.676733006,17,716209.0351314438
2024-12-11,11598612.554662693,17,716209.0351314438
2024-12-12,11611209.267553318,17,716209.0351314438
2024-12-13,11671257.7861363,17,355110.8320347371
2024-12-16,11564319.557267867,16,329472.3687913048
2024-12-17,11419808.049267717,16,460088.6586427157
2024-12-18,11656237.605908342,16,460088.6586427157
2024-12-19,11511732.185707618,15,402709.26969199255
2024-12-20,11423168.81949668,15,402709.26969199255
2024-12-23,11546023.75699668,15,402709.26969199255
2024-12-24,11594980.007973243,15,402709.26969199255
2024-12-26,11565836.043129493,15,402709.26969199255
2024-12-27,11430602.883949805,15,402709.26969199255
2024-12-30,11333938.912270118,15,402709.26969199255
2025-01-02,11401538.867348243,15,402709.26969199255
2025-01-03,11467170.703285743,15,402709.26969199255
2025-01-06,11520177.15934043,15,402709.26969199255
2025-01-07,11515199.26548923,14,306298.3416611046
2025-01-08,11596228.05455173,14,306298.3416611046
2025-01-09,11604854.670762667,14,306298.3416611046
2025-01-10,11688773.197858838,14,207123.31114008807
2025-01-13,11702622.790632276,14,207123.31114008807
2025-01-14,11671258.5425854,14,207123.31114008807
2025-01-15,11635040.231061963,14,207123.31114008807
2025-01-16,11689041.549421338,14,207123.31114008807
2025-01-17,11658861.608015088,14,207123.31114008807
2025-01-20,11653792.40307419,13,349404.8483866902
2025-01-21,11642916.052488253,13,349404.8483866902
2025-01-22,11736033.363035128,13,349404.8483866902
2025-01-23,11759162.109128878,13,349404.8483866902
2025-01-24,11787700.514402315,13,349404.8483866902
2025-01-31,12005777.295652315,13,349404.8483866902
2025-02-03,11758637.776121065,13,349404.8483866902
2025-02-04,11821388.31323044,13,349404.8483866902
2025-02-05,11838450.338621065,13,349404.8483866902
2025-02-06,11814018.79369919,13,349404.8483866902
2025-02-07,11718302.07885544,13,349404.8483866902
2025-02-10,11795487.76244919,13,349404.8483866902
2025-02-11,11791663.342716847,13,291707.35443559586
2025-02-12,11843552.005802784,13,291707.35443559586
2025-02-13,11891615.58197466,13,291707.35443559586
2025-02-14,11914023.452741954,12,369074.76817164314
2025-02-17,11967431.410749767,12,369074.76817164314
2025-02-18,12022578.057234142,12,369074.76817164314
2025-02-19,12203935.595498728,14,780942.8747956024
2025-02-20,12287677.32429046,15,777529.2735092104
2025-02-21,12286456.90241546,15,777529.2735092104
2025-02-24,12355090.37689016,15,830970.3143901592
2025-02-25,12234451.477908483,15,709806.1693147332
2025-02-26,12270058.686092107,16,713354.4692952314
2025-02-27,12275451.998592107,16,713354.4692952314
2025-02-28,11862535.115770437,17,621705.7661610615
2025-03-04,11785125.668504812,17,621705.7661610615
2025-03-05,11834103.966626976,16,426907.60529885103
2025-03-06,11932944.900220726,16,426907.60529885103
2025-03-07,11900414.470533226,16,426907.60529885103
2025-03-10,12042183.611158226,16,426907.60529885103
2025-03-11,11890869.521309305,15,199068.673653056
2025-03-12,12056447.450996805,15,199068.673653056
2025-03-13,12089393.997871805,15,199068.673653056
2025-03-14,11885306.587715555,15,199068.673653056
2025-03-17,11959518.197090555,15,199068.673653056
2025-03-18,11995870.161934305,15,199068.673653056
2025-03-19,12136681.947090555,15,199068.673653056
2025-03-20,12228093.497871805,15,199068.673653056
2025-03-21,12249501.523989718,14,554379.9224272193
2025-03-24,12332628.907932367,16,462779.5583229919
2025-03-25,12425587.16642697,16,665337.1097863445
2025-03-26,12460661.01798947,16,665337.1097863445
2025-03-27,12366965.680098845,16,665337.1097863445
2025-03-28,12270430.320723845,16,665337.1097863445
2025-03-31,12031811.45076906,16,555380.8706909342
2025-04-01,12159319.71248781,16,555380.8706909342
2025-04-02,12175740.082878249,16,554965.3309251243
2025-04-03,12035227.293290926,16,614799.6155565516
2025-04-04,11999839.310869051,16,614799.6155565516
2025-04-07,11620280.86181034,14,695994.77977909
2025-04-08,11484038.693955045,13,825019.2466894193
2025-04-09,11304138.504864383,13,683935.1650206344
2025-04-10,11769246.415020633,13,683935.1650206344
2025-04-11,11691870.484119928,13,469016.48411992786
2025-04-14,11768498.722401178,13,469016.48411992786
2025-04-15,11903580.753651178,13,469016.48411992786
2025-04-16,11944612.247791803,13,469016.48411992786
2025-04-17,11974213.210682428,13,469016.48411992786
2025-04-18,11979229.029041803,13,469016.48411992786
2025-04-21,12062732.669666803,13,469016.48411992786
2025-04-22,12193362.964484563,15,501034.02405487595
2025-04-23,12296104.027049815,16,810848.2370107527
2025-04-24,12242426.92353419,16,810848.2370107527
2025-04-25,12302992.787109973,16,639467.2060552856
2025-04-28,12060721.851563098,16,639467.2060552856
2025-04-29,12122627.18066466,16,639467.2060552856
2025-04-30,12175154.62207091,16,639467.2060552856
2025-05-02,12098868.55566466,16,639467.2060552856
2025-05-07,12088181.920164451,16,632484.131101952
2025-05-08,12061299.166258201,16,632484.131101952
2025-05-09,12019481.236859057,16,746477.1821715583
2025-05-12,12130128.45658562,16,746477.1821715583
2025-05-13,12043275.018479649,18,338319.0760968359
2025-05-14,12101824.006760899,18,338319.0760968359
2025-05-15,12041797.398667578,17,347407.5803082031
2025-05-16,12050250.34799721,16,288668.60385658557
2025-05-19,11939698.716161273,16,288668.60385658557
2025-05-20,11949915.445810167,16,512013.905771104
2025-05-21,12027391.34913048,16,512013.905771104
2025-05-22,11888483.110190969,15,393813.0379253428
2025-05-23,11875176.79216325,15,426367.65837418596
2025-05-26,12086709.571460124,15,426367.65837418596
2025-05-27,12085524.914233562,15,426367.65837418596
2025-05-28,12226797.379077312,15,426367.65837418596
2025-05-29,12389496.048837923,16,526381.5009863607
2025-05-30,12333101.833257511,15,473840.3508356367
2025-06-02,12359462.138921574,15,473840.3508356367
2025-06-04,12494045.788335636,15,473840.3508356367
2025-06-05,12646913.873507526,14,480621.01413252513
2025-06-09,12887738.241075028,14,211641.4910750272
2025-06-10,12831763.965809193,13,486513.2978404418
2025-06-11,13004140.219715443,13,486513.2978404418
2025-06-12,13063718.071277943,13,486513.2978404418
2025-06-13,13008496.778309193,13,486513.2978404418
2025-06-16,13074267.783798385,14,750219.8619233865
2025-06-17,13126942.385360885,14,750219.8619233865
2025-06-18,13283976.648070836,14,658105.6441645868
2025-06-19,13191101.791799873,13,867249.5476592487
2025-06-20,13403321.455017762,14,557970.6327521368
2025-06-23,13227849.970642762,14,557970.6327521368
2025-06-24,13647546.51259619,15,492344.2567368153
2025-06-25,13864082.599457605,15,856383.861176355
2025-06-26,13819495.217664137,15,487610.6200078881
2025-06-27,13711070.898707585,15,379965.9865982107
2025-06-30,13764362.840113835,15,379965.9865982107
