date,portfolio,n_pos,cash
2025-10-21,10963.415956000175,16,928.3984236515429
2025-10-22,10955.494462469902,16,928.3984236515429
2025-10-23,10939.609567145195,16,928.3984236515429
2025-10-24,10957.648393133964,16,928.3984236515429
2025-10-27,10969.764436224785,16,928.3984236515429
2025-10-28,10917.598939398613,16,928.3984236515429
2025-10-29,10825.096772650566,16,928.3984236515429
2025-10-30,10838.534765397932,15,1072.9697667712226
2025-10-31,10808.166132127668,15,1072.9697667712226
2025-11-03,10672.838396226789,15,1072.9697667712226
2025-11-04,10769.69478431883,15,1072.9697667712226
2025-11-05,10769.146753465559,15,1072.9697667712226
2025-11-06,10802.501974260236,15,1072.9697667712226
2025-11-07,10856.994318162824,15,1072.9697667712226
2025-11-10,10863.515371477033,15,1072.9697667712226
2025-11-11,11017.940359270002,15,1072.9697667712226
2025-11-12,11045.480692064191,15,1072.9697667712226
2025-11-13,11084.766657030012,15,1072.9697667712226
2025-11-14,11046.196752702619,15,1072.9697667712226
2025-11-17,10980.517263566877,15,1072.9697667712226
2025-11-18,11029.708181535627,15,1072.9697667712226
2025-11-19,10979.07918385663,14,878.330950061463
2025-11-20,10973.958574573182,14,878.330950061463
2025-11-21,11101.391859332703,14,878.330950061463
2025-11-24,11140.84510752599,14,965.3662867252085
2025-11-25,11208.7718538944,14,965.3662867252085
2025-11-26,11259.098746747182,14,965.3662867252085
2025-11-28,11310.324550122426,14,965.3662867252085
2025-12-01,11242.530402630971,14,965.3662867252085
2025-12-02,11186.095645398305,14,965.3662867252085
2025-12-03,11202.113456823323,13,1274.4579850215646
2025-12-04,11133.943904973958,13,1274.4579850215646
2025-12-05,11128.062473394368,13,1274.4579850215646
2025-12-08,11052.486663915608,13,1274.4579850215646
2025-12-09,11032.815292455647,13,1274.4579850215646
2025-12-10,11115.147495367024,13,1274.4579850215646
2025-12-11,11237.999019720051,13,1274.4579850215646
2025-12-12,11290.571365453694,13,1274.4579850215646
2025-12-15,11326.498027898762,13,1274.4579850215646
2025-12-16,11229.865997411702,13,1274.4579850215646
2025-12-17,11250.123822955235,15,868.2654626647073
2025-12-18,11212.203122881992,15,868.2654626647073
2025-12-19,11199.895379809483,15,868.2654626647073
2025-12-22,11232.541120318516,15,868.2654626647073
2025-12-23,11210.936952380283,15,868.2654626647073
2025-12-24,11256.310388354404,15,868.2654626647073
2025-12-26,11245.129609850987,15,868.2654626647073
2025-12-29,11257.90166261588,15,868.2654626647073
2025-12-30,11254.995794085606,15,868.2654626647073
2025-12-31,11206.809709338291,15,868.2654626647073
2026-01-02,11149.550454882725,15,868.2654626647073
2026-01-05,11146.980558184727,15,868.2654626647073
2026-01-06,11162.777936724766,15,868.2654626647073
2026-01-07,11118.135625628574,15,868.2654626647073
2026-01-08,11201.718789843662,15,868.2654626647073
2026-01-09,11230.068620471104,15,868.2654626647073
2026-01-12,11255.871629504307,15,868.2654626647073
2026-01-13,11224.493867663487,15,868.2654626647073
2026-01-14,11280.932882098301,15,868.2654626647073
2026-01-15,11232.12060716544,15,868.2654626647073
2026-01-16,11227.282903460606,15,868.2654626647073
2026-01-20,11191.32276970508,14,956.4945340788594
2026-01-21,11180.26190239551,14,956.4945340788594
2026-01-22,11212.248631063723,14,956.4945340788594
2026-01-23,11225.204395834231,14,956.4945340788594
2026-01-26,11260.591538015628,14,956.4945340788594
2026-01-27,11261.376801624281,13,1080.0267077827289
2026-01-28,11260.221337451918,13,1080.0267077827289
2026-01-29,11359.09243085825,12,1243.266182689305
2026-01-30,11433.301270274755,12,1243.266182689305
2026-02-02,11590.339047221776,12,1243.266182689305
2026-02-03,11726.725708751317,12,1243.266182689305
2026-02-04,11845.166019924227,15,1043.4195828514726
2026-02-05,11863.528462062108,14,1231.7745825149882
2026-02-06,11967.895137583699,13,1149.609615122761
2026-02-09,11816.690379893269,13,1149.609615122761
2026-02-10,11805.309764456197,12,1039.9187198394984
2026-02-11,11847.928584646626,12,1039.9187198394984
2026-02-12,11771.325725149556,12,1039.9187198394984
2026-02-13,11698.568286489888,12,1039.9187198394984
2026-02-17,11731.758876394673,12,1039.9187198394984
2026-02-18,11755.181293081685,12,1039.9187198394984
2026-02-19,11717.988856863423,12,1039.9187198394984
2026-02-20,11786.975131582662,12,1039.9187198394984
2026-02-23,11707.621338390798,13,1318.4174504513446
2026-02-24,11709.581406139821,13,1318.4174504513446
2026-02-25,11753.885506176443,13,1318.4174504513446
2026-02-26,11747.959877514333,13,1318.4174504513446
2026-02-27,11830.48224862716,14,1218.5605185856566
2026-03-02,11678.629503314587,15,1153.310869281384
2026-03-03,11596.467310016247,15,1153.310869281384
2026-03-04,11586.94822127113,15,1153.310869281384
2026-03-05,11503.625856464001,15,1153.310869281384
2026-03-06,11449.89386946449,15,1153.310869281384
2026-03-09,11499.229433124157,15,1153.310869281384
2026-03-10,11481.76666456947,15,1153.310869281384
2026-03-11,11430.614015643689,15,1153.310869281384
2026-03-12,11351.226907794568,15,1153.310869281384
2026-03-13,11348.919084613415,15,1153.310869281384
2026-03-16,11407.538568561169,15,1153.310869281384
2026-03-17,11387.732042377087,15,1153.310869281384
2026-03-18,11201.751797033676,14,1399.5332072509605
