date,portfolio,n_pos,cash
2025-11-05,10212.15907428813,4,718.2421049888139
2025-11-06,10241.301034432174,4,718.2421049888139
2025-11-07,10355.684037667037,4,718.2421049888139
2025-11-10,10361.999055367232,4,718.2421049888139
2025-11-11,10486.411477547408,4,718.2421049888139
2025-11-12,10425.703561287643,4,718.2421049888139
2025-11-13,10504.724343758346,4,718.2421049888139
2025-11-14,10549.609849434615,4,718.2421049888139
2025-11-17,10445.637155037643,4,718.2421049888139
2025-11-18,10503.757653694869,4,718.2421049888139
2025-11-19,10424.035188179732,4,718.2421049888139
2025-11-20,10400.813447457076,4,718.2421049888139
2025-11-21,10522.734666329146,4,718.2421049888139
2025-11-24,10520.876466255904,4,718.2421049888139
2025-11-25,10597.919961434127,4,718.2421049888139
2025-11-26,10659.543373353266,6,410.6315844128378
2025-11-28,10732.46469903686,6,410.6315844128378
2025-12-01,10690.035682923579,6,410.6315844128378
2025-12-02,10590.558082825923,6,410.6315844128378
2025-12-03,10637.124138123774,6,410.6315844128378
2025-12-04,10567.493141419673,6,410.6315844128378
2025-12-05,10507.579963929438,6,410.6315844128378
2025-12-08,10465.909599549555,6,410.6315844128378
2025-12-09,10469.950279481196,6,410.6315844128378
2025-12-10,10528.37387872436,6,410.6315844128378
2025-12-11,10503.189399964594,6,410.6315844128378
2025-12-12,10471.53647638061,6,410.6315844128378
2025-12-15,10409.887153351301,6,844.7067181706361
2025-12-16,10298.339393341535,6,844.7067181706361
2025-12-17,10391.642509186262,6,844.7067181706361
2025-12-18,10327.395011627668,6,844.7067181706361
2025-12-19,10309.826682770246,6,844.7067181706361
2025-12-22,10368.895606720442,6,844.7067181706361
2025-12-23,10374.305900299543,6,844.7067181706361
2025-12-24,10404.831855499739,6,844.7067181706361
2025-12-26,10390.113502228254,6,844.7067181706361
2025-12-29,10414.433860504621,6,844.7067181706361
2025-12-30,10432.837440216535,6,844.7067181706361
2025-12-31,10401.568275177473,6,844.7067181706361
2026-01-02,10419.649345123762,6,844.7067181706361
2026-01-05,10565.176627838606,6,844.7067181706361
2026-01-06,10434.943122589582,6,844.7067181706361
2026-01-07,10378.414939606184,6,844.7067181706361
2026-01-08,10576.602073395246,6,844.7067181706361
2026-01-09,10707.618903839582,6,844.7067181706361
2026-01-12,10689.278754913801,6,844.7067181706361
2026-01-13,10694.840842926496,6,844.7067181706361
2026-01-14,10788.33345767259,6,844.7067181706361
2026-01-15,10710.88359805345,6,844.7067181706361
2026-01-16,10707.778190338606,6,844.7067181706361
2026-01-20,10722.210822784895,6,844.7067181706361
2026-01-21,10770.03528567552,6,844.7067181706361
2026-01-22,10787.300132477278,6,844.7067181706361
2026-01-23,10825.710853302473,6,844.7067181706361
2026-01-26,10842.043662750715,6,844.7067181706361
2026-01-27,10879.89888736009,6,844.7067181706361
2026-01-28,10869.850944244856,6,844.7067181706361
2026-01-29,10973.616035187239,6,844.7067181706361
2026-01-30,11144.746146881575,6,844.7067181706361
2026-02-02,11233.92734788886,8,188.66384386054028
2026-02-03,11312.296122302923,8,188.66384386054028
2026-02-04,11371.588526477728,8,188.66384386054028
2026-02-05,11423.860743274603,8,188.66384386054028
2026-02-06,11508.725580921087,8,188.66384386054028
2026-02-09,11358.166590442572,8,188.66384386054028
2026-02-10,11347.815027942572,8,188.66384386054028
2026-02-11,11424.144922962103,8,188.66384386054028
2026-02-12,11379.105189075384,8,188.66384386054028
2026-02-13,11282.753821126124,9,313.0490786944821
2026-02-17,11337.756949177881,9,313.0490786944821
2026-02-18,11307.89075349917,9,313.0490786944821
2026-02-19,11212.765845051905,9,313.0490786944821
2026-02-20,11269.856436482569,9,313.0490786944821
2026-02-23,11185.796875214648,11,240.94682333476447
2026-02-24,11265.199203705859,11,240.94682333476447
2026-02-25,11315.493103241992,11,240.94682333476447
2026-02-26,11349.310730195117,11,240.94682333476447
2026-02-27,11387.321975922656,11,240.94682333476447
2026-03-02,11263.41485617168,11,240.94682333476447
2026-03-03,11220.40670797832,11,240.94682333476447
2026-03-04,11243.35803244121,11,240.94682333476447
2026-03-05,11229.102325654101,11,240.94682333476447
2026-03-06,11160.201217866015,11,240.94682333476447
2026-03-09,11153.961410737109,11,240.94682333476447
2026-03-10,11122.527771210742,11,240.94682333476447
2026-03-11,11080.11048910625,11,240.94682333476447
2026-03-12,10964.930435395312,11,240.94682333476447
2026-03-13,10854.916519379687,11,240.94682333476447
2026-03-16,10969.690201020312,11,240.94682333476447
2026-03-17,10880.20173094808,11,849.4969732576501
2026-03-18,10618.082914767578,12,598.6571029999999
2026-03-19,10559.817930636718,12,598.6571029999999
2026-03-20,10467.326864154818,11,125.54480543899865
2026-03-23,10511.88281813431,11,125.54480543899865
2026-03-24,10455.856076788168,11,465.2008643858249
2026-03-25,10515.940702032309,11,465.2008643858249
2026-03-26,10406.265149664145,11,465.2008643858249
2026-03-27,10280.185221090165,10,601.1473335169234
2026-03-30,10296.696883686569,11,410.9656977734825
2026-03-31,10458.196898945358,11,410.9656977734825
2026-04-01,10436.230651386764,11,410.9656977734825
2026-04-02,10434.010299213913,11,410.9656977734825
2026-04-06,10463.700896748092,11,410.9656977734825
2026-04-07,10412.15849229305,12,304.27302857845075
2026-04-08,10487.112193312338,12,304.27302857845075
2026-04-09,10513.426952943999,12,682.3102079488822
2026-04-10,10501.54681836148,12,682.3102079488822
2026-04-13,10518.897215044846,13,349.2463018063218
2026-04-14,10555.076276934495,13,349.2463018063218
2026-04-15,10618.465166247239,13,349.2463018063218
2026-04-16,10625.388036883225,13,349.2463018063218
2026-04-17,10632.262568372269,13,228.13825883247472
2026-04-20,10601.777415174027,13,228.13825883247472
2026-04-21,10488.221892255326,13,228.13825883247472
2026-04-22,10565.028086560746,13,228.13825883247472
2026-04-23,10553.85630311348,13,228.13825883247472
2026-04-24,10571.833735364457,13,228.13825883247472
2026-04-27,10602.822634595414,13,228.13825883247472
2026-04-28,10597.2380314341,12,400.8306637278015
2026-04-29,10564.657216813084,13,271.60860612582735
2026-04-30,10526.247659470555,13,271.60860612582735
2026-05-01,10558.663900162694,13,271.60860612582735
2026-05-04,10466.182817246434,13,271.60860612582735
2026-05-05,10513.418645166965,12,448.82122161349827
2026-05-06,10649.811097406955,12,448.82122161349827
2026-05-07,10628.251397394748,12,448.82122161349827
2026-05-08,10684.094186091037,12,448.82122161349827
2026-05-11,10688.217477106662,12,448.82122161349827
2026-05-12,10772.645900597077,11,613.1528395314035
2026-05-13,10812.594917168122,11,613.1528395314035
2026-05-14,10836.396533836823,11,613.1528395314035
2026-05-15,10803.548915733796,11,613.1528395314035
2026-05-18,10837.637161125642,11,613.1528395314035
2026-05-19,10784.38995348404,11,613.1528395314035
2026-05-20,10836.10552202652,11,613.1528395314035
2026-05-21,10876.65133654068,11,613.1528395314035
2026-05-22,10979.637298454743,11,613.1528395314035
2026-05-26,10900.287673186003,11,262.5373146044599
2026-05-27,10934.372389982878,11,262.5373146044599
2026-05-28,10887.768264006316,11,262.5373146044599
2026-05-29,10840.627127836882,11,262.5373146044599
2026-06-01,10689.70090173018,10,507.0833899809129
2026-06-02,10748.183697445513,10,507.0833899809129
2026-06-03,10801.138764126421,10,507.0833899809129
2026-06-04,10947.27125619185,10,507.0833899809129
2026-06-05,11087.61924813521,10,507.0833899809129
2026-06-08,11021.329479916216,10,507.0833899809129
2026-06-09,11125.784210903765,10,507.0833899809129
2026-06-10,11091.743889553667,10,507.0833899809129
2026-06-11,11106.251492832975,10,242.73588690646162
2026-06-12,11223.425977085904,10,242.73588690646162
2026-06-15,11230.591451023893,10,242.73588690646162
2026-06-16,11336.38560995944,10,242.73588690646162
2026-06-17,11243.312821720914,10,242.73588690646162
2026-06-18,11137.624821995572,10,242.73588690646162
2026-06-22,11194.436238621549,10,242.73588690646162
2026-06-23,11347.654752110318,10,242.73588690646162
2026-06-24,11374.863332127408,10,242.73588690646162
2026-06-25,11307.662666687187,9,412.13026083391503
2026-06-26,11430.896065124687,9,412.13026083391503
2026-06-29,11401.783487098868,10,701.3768594438394
2026-06-30,11334.068879860099,10,701.3768594438394
2026-07-01,11430.920335107596,10,721.7896359498818
2026-07-02,11622.809720330984,10,721.7896359498818
2026-07-06,11589.709443383963,10,721.7896359498818
2026-07-07,11676.469598108084,10,721.7896359498818
2026-07-08,11448.566268941673,10,676.1264114587625
2026-07-09,11386.666625997337,10,676.1264114587625
2026-07-10,11382.836364766868,10,676.1264114587625
2026-07-13,11439.056373616966,10,676.1264114587625
2026-07-14,11405.752967855247,10,676.1264114587625
